2025-07-01 15:37:24.314 [info] 2025/07/01 15:37:24 maxprocs: Leaving GOMAXPROCS=12: CPU quota undefined
2025-07-01 15:37:25.614 [info] I0701 15:37:25.614374 34598 main.go:602] Setting GOMAXPROCS to 4
2025-07-01 15:37:25.630 [info] I0701 15:37:25.630426 34598 main.go:817] Starting language server process with pid 34598
2025-07-01 15:52:58.144 [info] E0701 15:52:58.144134 34598 interceptor.go:73] /exa.language_server_pb.LanguageServerService/StreamCascadePanelReactiveUpdates (unknown): reactive component sk-ws-01-lYjcvRN3nzWUvEAm17Vcb2SUYOp2-u20xEzDsZTlwrhSJ0tonBg-cFbq8QXMea6nv-l1IUnL4F0QfNLWqy_MLihUYmsxyA not found
2025-07-01 15:52:59.162 [info] E0701 15:52:59.162014 34598 interceptor.go:73] /exa.language_server_pb.LanguageServerService/StreamCascadePanelReactiveUpdates (unknown): reactive component sk-ws-01-lYjcvRN3nzWUvEAm17Vcb2SUYOp2-u20xEzDsZTlwrhSJ0tonBg-cFbq8QXMea6nv-l1IUnL4F0QfNLWqy_MLihUYmsxyA not found
2025-07-01 15:53:00.170 [info] E0701 15:53:00.170191 34598 interceptor.go:73] /exa.language_server_pb.LanguageServerService/StreamCascadePanelReactiveUpdates (unknown): reactive component sk-ws-01-lYjcvRN3nzWUvEAm17Vcb2SUYOp2-u20xEzDsZTlwrhSJ0tonBg-cFbq8QXMea6nv-l1IUnL4F0QfNLWqy_MLihUYmsxyA not found
2025-07-01 15:53:01.176 [info] E0701 15:53:01.175998 34598 interceptor.go:73] /exa.language_server_pb.LanguageServerService/StreamCascadePanelReactiveUpdates (unknown): reactive component sk-ws-01-lYjcvRN3nzWUvEAm17Vcb2SUYOp2-u20xEzDsZTlwrhSJ0tonBg-cFbq8QXMea6nv-l1IUnL4F0QfNLWqy_MLihUYmsxyA not found
2025-07-01 15:53:02.187 [info] E0701 15:53:02.187580 34598 interceptor.go:73] /exa.language_server_pb.LanguageServerService/StreamCascadePanelReactiveUpdates (unknown): reactive component sk-ws-01-lYjcvRN3nzWUvEAm17Vcb2SUYOp2-u20xEzDsZTlwrhSJ0tonBg-cFbq8QXMea6nv-l1IUnL4F0QfNLWqy_MLihUYmsxyA not found
2025-07-01 15:53:02.430 [info] (Windsurf) 2025-07-01 15:53:02.430 [INFO]: [Cascade Manager] Opening diff zones for: keybinding.conf
2025-07-01 15:53:03.195 [info] E0701 15:53:03.195346 34598 interceptor.go:73] /exa.language_server_pb.LanguageServerService/StreamCascadePanelReactiveUpdates (unknown): reactive component sk-ws-01-lYjcvRN3nzWUvEAm17Vcb2SUYOp2-u20xEzDsZTlwrhSJ0tonBg-cFbq8QXMea6nv-l1IUnL4F0QfNLWqy_MLihUYmsxyA not found
2025-07-01 15:53:04.218 [info] E0701 15:53:04.218103 34598 interceptor.go:73] /exa.language_server_pb.LanguageServerService/StreamCascadePanelReactiveUpdates (unknown): reactive component sk-ws-01-lYjcvRN3nzWUvEAm17Vcb2SUYOp2-u20xEzDsZTlwrhSJ0tonBg-cFbq8QXMea6nv-l1IUnL4F0QfNLWqy_MLihUYmsxyA not found
2025-07-01 15:53:05.223 [info] E0701 15:53:05.223061 34598 interceptor.go:73] /exa.language_server_pb.LanguageServerService/StreamCascadePanelReactiveUpdates (unknown): reactive component sk-ws-01-lYjcvRN3nzWUvEAm17Vcb2SUYOp2-u20xEzDsZTlwrhSJ0tonBg-cFbq8QXMea6nv-l1IUnL4F0QfNLWqy_MLihUYmsxyA not found
2025-07-01 15:53:06.230 [info] E0701 15:53:06.230375 34598 interceptor.go:73] /exa.language_server_pb.LanguageServerService/StreamCascadePanelReactiveUpdates (unknown): reactive component sk-ws-01-lYjcvRN3nzWUvEAm17Vcb2SUYOp2-u20xEzDsZTlwrhSJ0tonBg-cFbq8QXMea6nv-l1IUnL4F0QfNLWqy_MLihUYmsxyA not found
2025-07-01 15:53:07.252 [info] E0701 15:53:07.251654 34598 interceptor.go:73] /exa.language_server_pb.LanguageServerService/StreamCascadePanelReactiveUpdates (unknown): reactive component sk-ws-01-lYjcvRN3nzWUvEAm17Vcb2SUYOp2-u20xEzDsZTlwrhSJ0tonBg-cFbq8QXMea6nv-l1IUnL4F0QfNLWqy_MLihUYmsxyA not found
2025-07-01 15:53:08.275 [info] E0701 15:53:08.274776 34598 interceptor.go:73] /exa.language_server_pb.LanguageServerService/StreamCascadePanelReactiveUpdates (unknown): reactive component sk-ws-01-lYjcvRN3nzWUvEAm17Vcb2SUYOp2-u20xEzDsZTlwrhSJ0tonBg-cFbq8QXMea6nv-l1IUnL4F0QfNLWqy_MLihUYmsxyA not found
2025-07-01 15:53:09.288 [info] E0701 15:53:09.287691 34598 interceptor.go:73] /exa.language_server_pb.LanguageServerService/StreamCascadePanelReactiveUpdates (unknown): reactive component sk-ws-01-lYjcvRN3nzWUvEAm17Vcb2SUYOp2-u20xEzDsZTlwrhSJ0tonBg-cFbq8QXMea6nv-l1IUnL4F0QfNLWqy_MLihUYmsxyA not found
2025-07-01 15:53:10.294 [info] E0701 15:53:10.293854 34598 interceptor.go:73] /exa.language_server_pb.LanguageServerService/StreamCascadePanelReactiveUpdates (unknown): reactive component sk-ws-01-lYjcvRN3nzWUvEAm17Vcb2SUYOp2-u20xEzDsZTlwrhSJ0tonBg-cFbq8QXMea6nv-l1IUnL4F0QfNLWqy_MLihUYmsxyA not found
2025-07-01 15:53:11.304 [info] E0701 15:53:11.303719 34598 interceptor.go:73] /exa.language_server_pb.LanguageServerService/StreamCascadePanelReactiveUpdates (unknown): reactive component sk-ws-01-lYjcvRN3nzWUvEAm17Vcb2SUYOp2-u20xEzDsZTlwrhSJ0tonBg-cFbq8QXMea6nv-l1IUnL4F0QfNLWqy_MLihUYmsxyA not found
2025-07-01 15:53:12.311 [info] E0701 15:53:12.310593 34598 interceptor.go:73] /exa.language_server_pb.LanguageServerService/StreamCascadePanelReactiveUpdates (unknown): reactive component sk-ws-01-lYjcvRN3nzWUvEAm17Vcb2SUYOp2-u20xEzDsZTlwrhSJ0tonBg-cFbq8QXMea6nv-l1IUnL4F0QfNLWqy_MLihUYmsxyA not found
2025-07-01 15:53:13.318 [info] E0701 15:53:13.318386 34598 interceptor.go:73] /exa.language_server_pb.LanguageServerService/StreamCascadePanelReactiveUpdates (unknown): reactive component sk-ws-01-lYjcvRN3nzWUvEAm17Vcb2SUYOp2-u20xEzDsZTlwrhSJ0tonBg-cFbq8QXMea6nv-l1IUnL4F0QfNLWqy_MLihUYmsxyA not found
2025-07-01 15:53:14.329 [info] E0701 15:53:14.328994 34598 interceptor.go:73] /exa.language_server_pb.LanguageServerService/StreamCascadePanelReactiveUpdates (unknown): reactive component sk-ws-01-lYjcvRN3nzWUvEAm17Vcb2SUYOp2-u20xEzDsZTlwrhSJ0tonBg-cFbq8QXMea6nv-l1IUnL4F0QfNLWqy_MLihUYmsxyA not found
2025-07-01 15:53:15.336 [info] E0701 15:53:15.336260 34598 interceptor.go:73] /exa.language_server_pb.LanguageServerService/StreamCascadePanelReactiveUpdates (unknown): reactive component sk-ws-01-lYjcvRN3nzWUvEAm17Vcb2SUYOp2-u20xEzDsZTlwrhSJ0tonBg-cFbq8QXMea6nv-l1IUnL4F0QfNLWqy_MLihUYmsxyA not found
2025-07-01 15:53:16.345 [info] E0701 15:53:16.344687 34598 interceptor.go:73] /exa.language_server_pb.LanguageServerService/StreamCascadePanelReactiveUpdates (unknown): reactive component sk-ws-01-lYjcvRN3nzWUvEAm17Vcb2SUYOp2-u20xEzDsZTlwrhSJ0tonBg-cFbq8QXMea6nv-l1IUnL4F0QfNLWqy_MLihUYmsxyA not found
2025-07-01 15:53:17.353 [info] E0701 15:53:17.352936 34598 interceptor.go:73] /exa.language_server_pb.LanguageServerService/StreamCascadePanelReactiveUpdates (unknown): reactive component sk-ws-01-lYjcvRN3nzWUvEAm17Vcb2SUYOp2-u20xEzDsZTlwrhSJ0tonBg-cFbq8QXMea6nv-l1IUnL4F0QfNLWqy_MLihUYmsxyA not found
2025-07-01 15:53:18.364 [info] E0701 15:53:18.363911 34598 interceptor.go:73] /exa.language_server_pb.LanguageServerService/StreamCascadePanelReactiveUpdates (unknown): reactive component sk-ws-01-lYjcvRN3nzWUvEAm17Vcb2SUYOp2-u20xEzDsZTlwrhSJ0tonBg-cFbq8QXMea6nv-l1IUnL4F0QfNLWqy_MLihUYmsxyA not found
2025-07-01 15:53:19.374 [info] E0701 15:53:19.374093 34598 interceptor.go:73] /exa.language_server_pb.LanguageServerService/StreamCascadePanelReactiveUpdates (unknown): reactive component sk-ws-01-lYjcvRN3nzWUvEAm17Vcb2SUYOp2-u20xEzDsZTlwrhSJ0tonBg-cFbq8QXMea6nv-l1IUnL4F0QfNLWqy_MLihUYmsxyA not found
2025-07-01 15:53:20.380 [info] E0701 15:53:20.380625 34598 interceptor.go:73] /exa.language_server_pb.LanguageServerService/StreamCascadePanelReactiveUpdates (unknown): reactive component sk-ws-01-lYjcvRN3nzWUvEAm17Vcb2SUYOp2-u20xEzDsZTlwrhSJ0tonBg-cFbq8QXMea6nv-l1IUnL4F0QfNLWqy_MLihUYmsxyA not found
2025-07-01 15:53:21.390 [info] E0701 15:53:21.390239 34598 interceptor.go:73] /exa.language_server_pb.LanguageServerService/StreamCascadePanelReactiveUpdates (unknown): reactive component sk-ws-01-lYjcvRN3nzWUvEAm17Vcb2SUYOp2-u20xEzDsZTlwrhSJ0tonBg-cFbq8QXMea6nv-l1IUnL4F0QfNLWqy_MLihUYmsxyA not found
2025-07-01 15:53:22.398 [info] E0701 15:53:22.398213 34598 interceptor.go:73] /exa.language_server_pb.LanguageServerService/StreamCascadePanelReactiveUpdates (unknown): reactive component sk-ws-01-lYjcvRN3nzWUvEAm17Vcb2SUYOp2-u20xEzDsZTlwrhSJ0tonBg-cFbq8QXMea6nv-l1IUnL4F0QfNLWqy_MLihUYmsxyA not found
2025-07-01 15:53:23.407 [info] E0701 15:53:23.407460 34598 interceptor.go:73] /exa.language_server_pb.LanguageServerService/StreamCascadePanelReactiveUpdates (unknown): reactive component sk-ws-01-lYjcvRN3nzWUvEAm17Vcb2SUYOp2-u20xEzDsZTlwrhSJ0tonBg-cFbq8QXMea6nv-l1IUnL4F0QfNLWqy_MLihUYmsxyA not found
2025-07-01 15:53:24.417 [info] E0701 15:53:24.417142 34598 interceptor.go:73] /exa.language_server_pb.LanguageServerService/StreamCascadePanelReactiveUpdates (unknown): reactive component sk-ws-01-lYjcvRN3nzWUvEAm17Vcb2SUYOp2-u20xEzDsZTlwrhSJ0tonBg-cFbq8QXMea6nv-l1IUnL4F0QfNLWqy_MLihUYmsxyA not found
2025-07-01 15:53:25.423 [info] E0701 15:53:25.422900 34598 interceptor.go:73] /exa.language_server_pb.LanguageServerService/StreamCascadePanelReactiveUpdates (unknown): reactive component sk-ws-01-lYjcvRN3nzWUvEAm17Vcb2SUYOp2-u20xEzDsZTlwrhSJ0tonBg-cFbq8QXMea6nv-l1IUnL4F0QfNLWqy_MLihUYmsxyA not found
2025-07-01 15:53:26.431 [info] E0701 15:53:26.431517 34598 interceptor.go:73] /exa.language_server_pb.LanguageServerService/StreamCascadePanelReactiveUpdates (unknown): reactive component sk-ws-01-lYjcvRN3nzWUvEAm17Vcb2SUYOp2-u20xEzDsZTlwrhSJ0tonBg-cFbq8QXMea6nv-l1IUnL4F0QfNLWqy_MLihUYmsxyA not found
2025-07-01 15:53:27.442 [info] E0701 15:53:27.442295 34598 interceptor.go:73] /exa.language_server_pb.LanguageServerService/StreamCascadePanelReactiveUpdates (unknown): reactive component sk-ws-01-lYjcvRN3nzWUvEAm17Vcb2SUYOp2-u20xEzDsZTlwrhSJ0tonBg-cFbq8QXMea6nv-l1IUnL4F0QfNLWqy_MLihUYmsxyA not found
2025-07-01 15:53:28.453 [info] E0701 15:53:28.452793 34598 interceptor.go:73] /exa.language_server_pb.LanguageServerService/StreamCascadePanelReactiveUpdates (unknown): reactive component sk-ws-01-lYjcvRN3nzWUvEAm17Vcb2SUYOp2-u20xEzDsZTlwrhSJ0tonBg-cFbq8QXMea6nv-l1IUnL4F0QfNLWqy_MLihUYmsxyA not found
2025-07-01 15:53:29.462 [info] E0701 15:53:29.462461 34598 interceptor.go:73] /exa.language_server_pb.LanguageServerService/StreamCascadePanelReactiveUpdates (unknown): reactive component sk-ws-01-lYjcvRN3nzWUvEAm17Vcb2SUYOp2-u20xEzDsZTlwrhSJ0tonBg-cFbq8QXMea6nv-l1IUnL4F0QfNLWqy_MLihUYmsxyA not found
2025-07-01 15:53:30.467 [info] E0701 15:53:30.467428 34598 interceptor.go:73] /exa.language_server_pb.LanguageServerService/StreamCascadePanelReactiveUpdates (unknown): reactive component sk-ws-01-lYjcvRN3nzWUvEAm17Vcb2SUYOp2-u20xEzDsZTlwrhSJ0tonBg-cFbq8QXMea6nv-l1IUnL4F0QfNLWqy_MLihUYmsxyA not found
2025-07-01 15:53:31.475 [info] E0701 15:53:31.475656 34598 interceptor.go:73] /exa.language_server_pb.LanguageServerService/StreamCascadePanelReactiveUpdates (unknown): reactive component sk-ws-01-lYjcvRN3nzWUvEAm17Vcb2SUYOp2-u20xEzDsZTlwrhSJ0tonBg-cFbq8QXMea6nv-l1IUnL4F0QfNLWqy_MLihUYmsxyA not found
2025-07-01 15:53:32.485 [info] E0701 15:53:32.485169 34598 interceptor.go:73] /exa.language_server_pb.LanguageServerService/StreamCascadePanelReactiveUpdates (unknown): reactive component sk-ws-01-lYjcvRN3nzWUvEAm17Vcb2SUYOp2-u20xEzDsZTlwrhSJ0tonBg-cFbq8QXMea6nv-l1IUnL4F0QfNLWqy_MLihUYmsxyA not found
2025-07-01 15:53:33.495 [info] E0701 15:53:33.495058 34598 interceptor.go:73] /exa.language_server_pb.LanguageServerService/StreamCascadePanelReactiveUpdates (unknown): reactive component sk-ws-01-lYjcvRN3nzWUvEAm17Vcb2SUYOp2-u20xEzDsZTlwrhSJ0tonBg-cFbq8QXMea6nv-l1IUnL4F0QfNLWqy_MLihUYmsxyA not found
2025-07-01 15:53:34.505 [info] E0701 15:53:34.504617 34598 interceptor.go:73] /exa.language_server_pb.LanguageServerService/StreamCascadePanelReactiveUpdates (unknown): reactive component sk-ws-01-lYjcvRN3nzWUvEAm17Vcb2SUYOp2-u20xEzDsZTlwrhSJ0tonBg-cFbq8QXMea6nv-l1IUnL4F0QfNLWqy_MLihUYmsxyA not found
2025-07-01 15:53:35.512 [info] E0701 15:53:35.512269 34598 interceptor.go:73] /exa.language_server_pb.LanguageServerService/StreamCascadePanelReactiveUpdates (unknown): reactive component sk-ws-01-lYjcvRN3nzWUvEAm17Vcb2SUYOp2-u20xEzDsZTlwrhSJ0tonBg-cFbq8QXMea6nv-l1IUnL4F0QfNLWqy_MLihUYmsxyA not found
2025-07-01 15:53:36.520 [info] E0701 15:53:36.519974 34598 interceptor.go:73] /exa.language_server_pb.LanguageServerService/StreamCascadePanelReactiveUpdates (unknown): reactive component sk-ws-01-lYjcvRN3nzWUvEAm17Vcb2SUYOp2-u20xEzDsZTlwrhSJ0tonBg-cFbq8QXMea6nv-l1IUnL4F0QfNLWqy_MLihUYmsxyA not found
2025-07-01 15:53:37.547 [info] E0701 15:53:37.547126 34598 interceptor.go:73] /exa.language_server_pb.LanguageServerService/StreamCascadePanelReactiveUpdates (unknown): reactive component sk-ws-01-lYjcvRN3nzWUvEAm17Vcb2SUYOp2-u20xEzDsZTlwrhSJ0tonBg-cFbq8QXMea6nv-l1IUnL4F0QfNLWqy_MLihUYmsxyA not found
2025-07-01 15:53:38.558 [info] E0701 15:53:38.558557 34598 interceptor.go:73] /exa.language_server_pb.LanguageServerService/StreamCascadePanelReactiveUpdates (unknown): reactive component sk-ws-01-lYjcvRN3nzWUvEAm17Vcb2SUYOp2-u20xEzDsZTlwrhSJ0tonBg-cFbq8QXMea6nv-l1IUnL4F0QfNLWqy_MLihUYmsxyA not found
2025-07-01 15:53:39.569 [info] E0701 15:53:39.569126 34598 interceptor.go:73] /exa.language_server_pb.LanguageServerService/StreamCascadePanelReactiveUpdates (unknown): reactive component sk-ws-01-lYjcvRN3nzWUvEAm17Vcb2SUYOp2-u20xEzDsZTlwrhSJ0tonBg-cFbq8QXMea6nv-l1IUnL4F0QfNLWqy_MLihUYmsxyA not found
2025-07-01 15:53:40.574 [info] E0701 15:53:40.574569 34598 interceptor.go:73] /exa.language_server_pb.LanguageServerService/StreamCascadePanelReactiveUpdates (unknown): reactive component sk-ws-01-lYjcvRN3nzWUvEAm17Vcb2SUYOp2-u20xEzDsZTlwrhSJ0tonBg-cFbq8QXMea6nv-l1IUnL4F0QfNLWqy_MLihUYmsxyA not found
2025-07-01 15:53:41.582 [info] E0701 15:53:41.582563 34598 interceptor.go:73] /exa.language_server_pb.LanguageServerService/StreamCascadePanelReactiveUpdates (unknown): reactive component sk-ws-01-lYjcvRN3nzWUvEAm17Vcb2SUYOp2-u20xEzDsZTlwrhSJ0tonBg-cFbq8QXMea6nv-l1IUnL4F0QfNLWqy_MLihUYmsxyA not found
2025-07-01 15:53:42.591 [info] E0701 15:53:42.591221 34598 interceptor.go:73] /exa.language_server_pb.LanguageServerService/StreamCascadePanelReactiveUpdates (unknown): reactive component sk-ws-01-lYjcvRN3nzWUvEAm17Vcb2SUYOp2-u20xEzDsZTlwrhSJ0tonBg-cFbq8QXMea6nv-l1IUnL4F0QfNLWqy_MLihUYmsxyA not found
2025-07-01 15:53:43.599 [info] E0701 15:53:43.599756 34598 interceptor.go:73] /exa.language_server_pb.LanguageServerService/StreamCascadePanelReactiveUpdates (unknown): reactive component sk-ws-01-lYjcvRN3nzWUvEAm17Vcb2SUYOp2-u20xEzDsZTlwrhSJ0tonBg-cFbq8QXMea6nv-l1IUnL4F0QfNLWqy_MLihUYmsxyA not found
2025-07-01 15:53:44.609 [info] E0701 15:53:44.609702 34598 interceptor.go:73] /exa.language_server_pb.LanguageServerService/StreamCascadePanelReactiveUpdates (unknown): reactive component sk-ws-01-lYjcvRN3nzWUvEAm17Vcb2SUYOp2-u20xEzDsZTlwrhSJ0tonBg-cFbq8QXMea6nv-l1IUnL4F0QfNLWqy_MLihUYmsxyA not found
2025-07-01 15:53:45.615 [info] E0701 15:53:45.615389 34598 interceptor.go:73] /exa.language_server_pb.LanguageServerService/StreamCascadePanelReactiveUpdates (unknown): reactive component sk-ws-01-lYjcvRN3nzWUvEAm17Vcb2SUYOp2-u20xEzDsZTlwrhSJ0tonBg-cFbq8QXMea6nv-l1IUnL4F0QfNLWqy_MLihUYmsxyA not found
2025-07-01 15:53:46.623 [info] E0701 15:53:46.623474 34598 interceptor.go:73] /exa.language_server_pb.LanguageServerService/StreamCascadePanelReactiveUpdates (unknown): reactive component sk-ws-01-lYjcvRN3nzWUvEAm17Vcb2SUYOp2-u20xEzDsZTlwrhSJ0tonBg-cFbq8QXMea6nv-l1IUnL4F0QfNLWqy_MLihUYmsxyA not found
2025-07-01 15:53:47.634 [info] E0701 15:53:47.633815 34598 interceptor.go:73] /exa.language_server_pb.LanguageServerService/StreamCascadePanelReactiveUpdates (unknown): reactive component sk-ws-01-lYjcvRN3nzWUvEAm17Vcb2SUYOp2-u20xEzDsZTlwrhSJ0tonBg-cFbq8QXMea6nv-l1IUnL4F0QfNLWqy_MLihUYmsxyA not found
2025-07-01 15:53:48.642 [info] E0701 15:53:48.642621 34598 interceptor.go:73] /exa.language_server_pb.LanguageServerService/StreamCascadePanelReactiveUpdates (unknown): reactive component sk-ws-01-lYjcvRN3nzWUvEAm17Vcb2SUYOp2-u20xEzDsZTlwrhSJ0tonBg-cFbq8QXMea6nv-l1IUnL4F0QfNLWqy_MLihUYmsxyA not found
2025-07-01 15:53:49.653 [info] E0701 15:53:49.653622 34598 interceptor.go:73] /exa.language_server_pb.LanguageServerService/StreamCascadePanelReactiveUpdates (unknown): reactive component sk-ws-01-lYjcvRN3nzWUvEAm17Vcb2SUYOp2-u20xEzDsZTlwrhSJ0tonBg-cFbq8QXMea6nv-l1IUnL4F0QfNLWqy_MLihUYmsxyA not found
2025-07-01 15:53:50.665 [info] E0701 15:53:50.665721 34598 interceptor.go:73] /exa.language_server_pb.LanguageServerService/StreamCascadePanelReactiveUpdates (unknown): reactive component sk-ws-01-lYjcvRN3nzWUvEAm17Vcb2SUYOp2-u20xEzDsZTlwrhSJ0tonBg-cFbq8QXMea6nv-l1IUnL4F0QfNLWqy_MLihUYmsxyA not found
2025-07-01 15:53:51.677 [info] E0701 15:53:51.677202 34598 interceptor.go:73] /exa.language_server_pb.LanguageServerService/StreamCascadePanelReactiveUpdates (unknown): reactive component sk-ws-01-lYjcvRN3nzWUvEAm17Vcb2SUYOp2-u20xEzDsZTlwrhSJ0tonBg-cFbq8QXMea6nv-l1IUnL4F0QfNLWqy_MLihUYmsxyA not found
2025-07-01 15:53:52.691 [info] E0701 15:53:52.691583 34598 interceptor.go:73] /exa.language_server_pb.LanguageServerService/StreamCascadePanelReactiveUpdates (unknown): reactive component sk-ws-01-lYjcvRN3nzWUvEAm17Vcb2SUYOp2-u20xEzDsZTlwrhSJ0tonBg-cFbq8QXMea6nv-l1IUnL4F0QfNLWqy_MLihUYmsxyA not found
2025-07-01 15:53:53.706 [info] E0701 15:53:53.705644 34598 interceptor.go:73] /exa.language_server_pb.LanguageServerService/StreamCascadePanelReactiveUpdates (unknown): reactive component sk-ws-01-lYjcvRN3nzWUvEAm17Vcb2SUYOp2-u20xEzDsZTlwrhSJ0tonBg-cFbq8QXMea6nv-l1IUnL4F0QfNLWqy_MLihUYmsxyA not found
2025-07-01 15:53:54.717 [info] E0701 15:53:54.717147 34598 interceptor.go:73] /exa.language_server_pb.LanguageServerService/StreamCascadePanelReactiveUpdates (unknown): reactive component sk-ws-01-lYjcvRN3nzWUvEAm17Vcb2SUYOp2-u20xEzDsZTlwrhSJ0tonBg-cFbq8QXMea6nv-l1IUnL4F0QfNLWqy_MLihUYmsxyA not found
2025-07-01 15:53:55.725 [info] E0701 15:53:55.725682 34598 interceptor.go:73] /exa.language_server_pb.LanguageServerService/StreamCascadePanelReactiveUpdates (unknown): reactive component sk-ws-01-lYjcvRN3nzWUvEAm17Vcb2SUYOp2-u20xEzDsZTlwrhSJ0tonBg-cFbq8QXMea6nv-l1IUnL4F0QfNLWqy_MLihUYmsxyA not found
2025-07-01 15:53:56.736 [info] E0701 15:53:56.736130 34598 interceptor.go:73] /exa.language_server_pb.LanguageServerService/StreamCascadePanelReactiveUpdates (unknown): reactive component sk-ws-01-lYjcvRN3nzWUvEAm17Vcb2SUYOp2-u20xEzDsZTlwrhSJ0tonBg-cFbq8QXMea6nv-l1IUnL4F0QfNLWqy_MLihUYmsxyA not found
2025-07-01 15:53:57.745 [info] E0701 15:53:57.744704 34598 interceptor.go:73] /exa.language_server_pb.LanguageServerService/StreamCascadePanelReactiveUpdates (unknown): reactive component sk-ws-01-lYjcvRN3nzWUvEAm17Vcb2SUYOp2-u20xEzDsZTlwrhSJ0tonBg-cFbq8QXMea6nv-l1IUnL4F0QfNLWqy_MLihUYmsxyA not found
2025-07-01 15:53:58.753 [info] E0701 15:53:58.753611 34598 interceptor.go:73] /exa.language_server_pb.LanguageServerService/StreamCascadePanelReactiveUpdates (unknown): reactive component sk-ws-01-lYjcvRN3nzWUvEAm17Vcb2SUYOp2-u20xEzDsZTlwrhSJ0tonBg-cFbq8QXMea6nv-l1IUnL4F0QfNLWqy_MLihUYmsxyA not found
2025-07-01 15:53:59.766 [info] E0701 15:53:59.766282 34598 interceptor.go:73] /exa.language_server_pb.LanguageServerService/StreamCascadePanelReactiveUpdates (unknown): reactive component sk-ws-01-lYjcvRN3nzWUvEAm17Vcb2SUYOp2-u20xEzDsZTlwrhSJ0tonBg-cFbq8QXMea6nv-l1IUnL4F0QfNLWqy_MLihUYmsxyA not found
2025-07-01 15:54:00.775 [info] E0701 15:54:00.774963 34598 interceptor.go:73] /exa.language_server_pb.LanguageServerService/StreamCascadePanelReactiveUpdates (unknown): reactive component sk-ws-01-lYjcvRN3nzWUvEAm17Vcb2SUYOp2-u20xEzDsZTlwrhSJ0tonBg-cFbq8QXMea6nv-l1IUnL4F0QfNLWqy_MLihUYmsxyA not found
2025-07-01 15:54:00.806 [info] (Windsurf) 2025-07-01 15:54:00.806 [INFO]: [Cascade Manager] Opening diff zones for: keybinding.conf
2025-07-01 15:54:01.786 [info] E0701 15:54:01.786391 34598 interceptor.go:73] /exa.language_server_pb.LanguageServerService/StreamCascadePanelReactiveUpdates (unknown): reactive component sk-ws-01-lYjcvRN3nzWUvEAm17Vcb2SUYOp2-u20xEzDsZTlwrhSJ0tonBg-cFbq8QXMea6nv-l1IUnL4F0QfNLWqy_MLihUYmsxyA not found
2025-07-01 15:54:02.797 [info] E0701 15:54:02.797596 34598 interceptor.go:73] /exa.language_server_pb.LanguageServerService/StreamCascadePanelReactiveUpdates (unknown): reactive component sk-ws-01-lYjcvRN3nzWUvEAm17Vcb2SUYOp2-u20xEzDsZTlwrhSJ0tonBg-cFbq8QXMea6nv-l1IUnL4F0QfNLWqy_MLihUYmsxyA not found
2025-07-01 15:54:03.816 [info] E0701 15:54:03.816006 34598 interceptor.go:73] /exa.language_server_pb.LanguageServerService/StreamCascadePanelReactiveUpdates (unknown): reactive component sk-ws-01-lYjcvRN3nzWUvEAm17Vcb2SUYOp2-u20xEzDsZTlwrhSJ0tonBg-cFbq8QXMea6nv-l1IUnL4F0QfNLWqy_MLihUYmsxyA not found
2025-07-01 15:54:04.702 [info] E0701 15:54:04.700408 34598 interceptor.go:73] /exa.language_server_pb.LanguageServerService/AcknowledgeCascadeCodeEdit (unknown): no unacknowledged steps for file file:///home/pengu/.config/hypr/conf/keybinding.conf
2025-07-01 15:54:04.850 [info] E0701 15:54:04.850288 34598 interceptor.go:73] /exa.language_server_pb.LanguageServerService/StreamCascadePanelReactiveUpdates (unknown): reactive component sk-ws-01-lYjcvRN3nzWUvEAm17Vcb2SUYOp2-u20xEzDsZTlwrhSJ0tonBg-cFbq8QXMea6nv-l1IUnL4F0QfNLWqy_MLihUYmsxyA not found
2025-07-01 15:54:04.974 [info] (Windsurf) 2025-07-01 15:54:04.974 [INFO]: [Cascade Manager] Opening diff zones for: windowrule.conf
2025-07-01 15:54:05.867 [info] E0701 15:54:05.866945 34598 interceptor.go:73] /exa.language_server_pb.LanguageServerService/StreamCascadePanelReactiveUpdates (unknown): reactive component sk-ws-01-lYjcvRN3nzWUvEAm17Vcb2SUYOp2-u20xEzDsZTlwrhSJ0tonBg-cFbq8QXMea6nv-l1IUnL4F0QfNLWqy_MLihUYmsxyA not found
2025-07-01 15:54:06.876 [info] E0701 15:54:06.876149 34598 interceptor.go:73] /exa.language_server_pb.LanguageServerService/StreamCascadePanelReactiveUpdates (unknown): reactive component sk-ws-01-lYjcvRN3nzWUvEAm17Vcb2SUYOp2-u20xEzDsZTlwrhSJ0tonBg-cFbq8QXMea6nv-l1IUnL4F0QfNLWqy_MLihUYmsxyA not found
2025-07-01 15:54:07.888 [info] E0701 15:54:07.887811 34598 interceptor.go:73] /exa.language_server_pb.LanguageServerService/StreamCascadePanelReactiveUpdates (unknown): reactive component sk-ws-01-lYjcvRN3nzWUvEAm17Vcb2SUYOp2-u20xEzDsZTlwrhSJ0tonBg-cFbq8QXMea6nv-l1IUnL4F0QfNLWqy_MLihUYmsxyA not found
